측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),이산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
20191115,도봉구,0.034,0.003,0.7,0.002,15,10
20191115,도산대로,0.048,0,1,0.002,,
20191115,동대문구,0.043,0.003,0.6,0.002,24,11
20191115,동작구,0.041,0.008,0.5,0.003,27,16
20191115,동작대로,0.046,0.007,0.6,0.006,18,11
20191115,마포구,0.043,0.005,0.6,0.003,24,14
20191115,마포아트센터,0.042,0.007,0.4,0.003,3,11
20191115,북한산,0.027,0.008,0.4,0.003,16,8
20191115,서대문구,0.036,0.006,0.9,0.004,21,8
20191115,서울숲,,0.003,0.1,0.004,21,10
20191115,서초구,0.039,0.011,0.4,0.002,26,17
20191115,성동구,0.042,0.003,0.5,0.003,20,14
20191115,성북구,0.042,0.002,1.2,0.003,28,9
20191115,세곡,0.034,0.004,0.7,0.003,19,11
20191115,송파구,0.043,0.003,0.6,0.003,21,13
20191115,시흥대로,0.056,0.007,0.8,0.004,24,13
20191115,신촌로,0.045,0.006,0.6,0.003,28,16
20191115,양천구,0.044,0.005,0.6,0.004,31,16
20191115,영등포구,0.038,0.007,0.5,0.003,20,15
20191115,영등포로,0.046,0.005,0.7,0.003,29,16
20191115,올림픽공원,0.032,0.004,0.7,0.002,21,10
20191115,용산구,0.043,0.004,0.5,0.003,16,10
20191115,은평구,0.04,0.008,0.8,0.004,22,13
20191115,자연사박물관,,,,,20,9
20191115,정릉로,0.114,0.003,0.6,0.005,26,19
20191115,종로,0.046,0.002,0.7,0.003,25,14
20191115,종로구,0.043,0.003,0.7,0.003,22,13
20191115,중구,0.046,0.004,0.7,0.003,22,13
20191115,중랑구,0.036,0.007,0.5,0.002,21,9
20191115,천호대로,0.043,0.003,0.4,0.003,27,14
20191115,청계천로,0.048,0.002,1.1,0.004,24,17
20191115,한강대로,0.042,0.007,0.6,0.004,20,13
20191115,행주,0.04,0.004,0.7,0.004,26,10
20191115,홍릉로,0.04,0.003,0.6,0.003,42,13
20191115,화랑로,0.036,0.004,0.6,0.003,26,14
20191116,강남구,0.038,0.01,0.6,0.002,31,17
20191116,강남대로,0.054,0.002,0.7,0.002,,
20191116,강동구,0.032,0.007,0.5,0.003,,18
20191116,강북구,0.03,0.007,0.6,0.002,30,17
20191116,강서구,0.043,0.004,0.9,0.005,48,28
20191116,공항대로,0.044,0.003,0.7,0.005,47,27
20191116,관악구,0.045,0.005,0.7,0.003,37,21
20191116,관악산,0.011,0.021,0.4,0.003,28,16
20191116,광진구,0.025,0.007,0.6,0.002,25,17
20191116,구로구,0.036,0.01,0.5,0.004,42,30
20191116,궁동,0.031,0.004,0.4,0.004,27,18
20191116,금천구,0.04,0.004,0.6,0.003,27,20
20191116,남산,0.032,0.007,0.8,0.003,24,16
20191116,노원구,0.004,0.005,0.6,0.004,27,19
20191116,도봉구,0.03,0.005,0.6,0.002,23,19
20191116,도산대로,0.04,0.004,1.1,0.002,,
20191116,동대문구,0.04,0.005,0.7,0.002,35,19
20191116,동작구,0.042,0.006,0.6,0.003,34,24
20191116,동작대로,0.047,0.004,0.8,0.006,32,21
20191116,마포구,0.048,0.004,0.8,0.003,32,23
20191116,마포아트센터,0.043,0.006,0.4,0.003,,21
20191116,북한산,0.014,0.013,0.5,0.003,20,13
20191116,서대문구,0.033,0.006,1.1,0.004,27,14
20191116,서울숲,,0.004,0.2,0.004,24,15
20191116,서초구,0.04,0.009,0.5,0.002,44,30
20191116,성동구,0.037,0.005,0.6,0.003,28,21
20191116,성북구,0.038,0.005,1.2,0.002,43,16
20191116,세곡,0.032,0.004,0.9,0.003,24,13
20191116,송파구,0.038,0.005,0.7,0.003,32,21
20191116,시흥대로,0.057,0.003,0.9,0.004,35,20
20191116,신촌로,0.057,0.003,1.1,0.004,54,38
20191116,양천구,0.047,0.004,0.8,0.004,42,26
20191116,영등포구,0.041,0.006,0.7,0.003,34,24
20191116,영등포로,0.046,0.004,0.9,0.003,43,29
20191116,올림픽공원,0.026,0.006,0.6,0.002,22,13
20191116,용산구,0.04,0.005,0.6,0.003,23,16
20191116,은평구,0.038,0.006,0.9,0.004,29,20
20191116,자연사박물관,,,,,26,15
20191116,정릉로,0.089,0.003,0.7,0.004,46,36
20191116,종로,0.039,0.004,0.7,0.003,35,22
20191116,종로구,0.039,0.005,0.8,0.003,31,21
20191116,중구,0.043,0.005,0.7,0.003,31,21
20191116,중랑구,0.033,0.005,0.6,0.002,29,15
20191116,천호대로,0.039,0.005,0.5,0.003,35,17
20191116,한강대로,0.049,0.003,0.7,0.004,34,25
20191116,행주,0.035,0.004,0.8,0.004,30,16
20191116,화랑로,0.032,0.005,0.6,0.002,32,19
20191117,강남구,0.034,0.01,0.5,0.002,28,13
20191117,강남대로,0.05,0.003,0.6,0.002,,
20191117,강동구,0.031,0.008,0.5,0.003,,17
20191117,강북구,0.029,0.012,0.7,0.002,31,17
20191117,강서구,0.037,0.009,0.7,0.004,34,20
20191117,공항대로,0.037,0.006,0.7,0.005,34,17
20191117,관악구,0.041,0.009,0.6,0.003,31,15
20191117,관악산,0.01,0.045,0.5,0.004,43,18
20191117,광진구,0.019,0.012,0.6,0.002,20,12
20191117,구로구,0.032,0.012,0.4,0.004,27,22
20191117,궁동,0.028,0.007,0.4,0.004,24,14
20191117,금천구,0.039,0.008,0.6,0.003,26,18
20191117,남산,0.021,0.016,0.7,0.003,24,12
20191117,노원구,0.006,0.004,0.8,0.004,30,22
20191117,도봉구,0.032,0.007,0.8,0.002,24,17
20191117,도산대로,0.043,0.008,0.8,0.002,,
20191117,동대문구,0.038,0.006,0.6,0.002,31,15
20191117,동작구,0.041,0.006,0.6,0.003,33,20
20191117,동작대로,0.046,0.004,0.7,0.006,23,12
20191117,마포구,0.037,0.009,0.6,0.003,28,15
20191117,마포아트센터,0.033,0.01,0.4,0.003,3,1
20191117,북한산,0.009,0.024,0.4,0.003,20,10
20191117,서대문구,0.016,0.029,0.8,0.004,26,9
20191117,서울숲,,0.008,0.1,0.004,23,12
20191117,서초구,0.034,0.01,0.4,0.002,30,20
20191117,성동구,0.032,0.008,0.5,0.002,22,15
20191117,성북구,0.037,0.007,1.3,0.002,38,13
20191117,세곡,0.028,0.007,1.1,0.003,24,13
20191117,송파구,0.037,0.005,0.6,0.003,24,15
20191117,시흥대로,0.054,0.004,0.8,0.003,27,16
20191117,신촌로,0.034,0.013,0.5,0.003,29,15
20191117,양천구,0.041,0.007,0.6,0.004,34,19
20191117,영등포구,0.034,0.009,0.5,0.002,22,17
20191117,영등포로,0.04,0.007,0.6,0.003,33,21
20191117,올림픽공원,0.022,0.007,0.6,0.002,20,11
20191117,용산구,0.035,0.009,0.5,0.002,19,13
20191117,은평구,0.023,0.027,0.8,0.004,28,14
20191117,자연사박물관,,,,,25,12
20191117,정릉로,0.082,0.003,0.8,0.004,35,26
20191117,종로,0.04,0.004,0.7,0.003,31,17
20191117,종로구,0.035,0.008,0.6,0.003,26,16
20191117,중구,0.041,0.006,0.6,0.003,29,17
20191117,중랑구,0.025,0.012,0.5,0.002,25,10
20191117,천호대로,0.037,0.005,0.5,0.003,30,16
20191117,한강대로,0.037,0.008,0.5,0.003,23,14
20191117,행주,0.031,0.008,0.8,0.004,34,16
20191117,화랑로,0.035,0.005,0.6,0.002,32,15
20191118,강남구,0.017,0.026,0.4,0.002,81,12
20191118,강남대로,0.034,0.018,0.5,0.002,,
20191118,강동구,0.017,0.022,0.4,0.003,154,17
20191118,강변북로,,,,,,
20191118,강북구,0.008,0.03,0.4,0.002,98,17
20191118,강서구,0.013,0.026,0.3,0.004,90,15
20191118,공항대로,0.021,0.019,0.4,0.004,67,14
20191118,관악구,0.016,0.023,0.4,0.003,76,8
20191118,관악산,0.01,0.032,0.5,0.004,101,17
20191118,광진구,0.014,0.022,0.6,0.002,78,12
20191118,구로구,0.013,0.03,0.3,0.003,90,16
20191118,궁동,0.01,0.016,0.4,0.004,71,10
20191118,금천구,0.015,0.021,0.3,0.003,66,15
20191118,남산,0.008,0.027,0.6,0.003,92,13
20191118,노원구,0.006,0.022,0.4,0.004,56,15
20191118,도봉구,0.01,0.029,0.4,0.002,77,10
20191118,도산대로,0.022,0.018,0.8,0.002,,
20191118,동대문구,0.015,0.023,0.4,0.002,77,8
20191118,동작구,0.014,0.023,0.3,0.003,86,16
20191118,동작대로,0.025,0.022,0.3,0.006,68,9
20191118,마포구,0.016,0.021,0.4,0.002,78,11
20191118,마포아트센터,0.013,0.024,0.4,0.002,31,6
20191118,북한산,0.007,0.027,0.4,0.003,84,13
20191118,서대문구,0.013,0.024,0.7,0.003,76,10
20191118,서울숲,,0.023,0.1,0.003,75,12
20191118,서초구,0.014,0.03,0.2,0.003,89,14
20191118,성동구,0.018,0.022,0.4,0.002,75,15
20191118,성북구,0.014,0.025,0.9,0.002,96,9
20191118,세곡,0.017,0.019,0.6,0.003,66,8
20191118,송파구,0.021,0.02,0.4,0.003,66,13
20191118,시흥대로,0.019,0.024,0.4,0.003,60,11
20191118,신촌로,0.036,0.017,0.6,0.003,96,14
20191118,양천구,0.016,0.024,0.4,0.004,90,14
20191118,영등포구,0.015,0.021,0.3,0.003,66,14
20191118,영등포로,0.028,0.016,0.5,0.003,76,13
20191118,올림픽공원,0.012,0.022,0.5,0.002,73,14
20191118,용산구,0.017,0.023,0.4,0.002,64,10
20191118,은평구,0.014,0.027,0.8,0.004,124,15
20191118,자연사박물관,,,,,88,13
20191118,정릉로,0.056,0.01,0.4,0.004,100,18
20191118,종로,0.016,0.023,0.4,0.003,71,12
20191118,종로구,0.015,0.021,0.4,0.003,71,12
20191118,중구,0.016,0.024,0.4,0.002,66,11
20191118,중랑구,0.017,0.02,0.4,0.002,79,10
20191118,천호대로,0.023,0.02,0.4,0.003,64,11
20191118,청계천로,,,,,,
20191118,한강대로,0.022,0.021,0.4,0.003,79,14
20191118,행주,0.01,0.028,0.5,0.004,102,11
20191118,홍릉로,,,,,,
20191118,화랑로,0.02,0.018,0.3,0.002,75,9
20191119,강남구,0.016,0.024,0.4,0.003,32,9
20191119,강남대로,0.047,0.014,0.6,0.003,,
20191119,강동구,0.017,0.021,0.3,0.003,42,12
20191119,강북구,0.009,0.025,0.3,0.003,36,10
20191119,강서구,0.018,0.021,0.3,0.004,36,11
20191119,공항대로,0.028,0.014,0.4,0.005,35,11
20191119,관악구,0.02,0.018,0.3,0.003,33,8
20191119,관악산,0.011,0.018,0.5,0.003,36,10
20191119,광진구,0.014,0.021,0.5,0.002,28,7
20191119,구로구,0.017,0.024,0.2,0.003,27,8
20191119,궁동,0.012,0.014,0.4,0.004,27,8
20191119,금천구,0.02,0.017,0.3,0.003,27,10
20191119,남산,0.009,0.025,0.5,0.003,33,9
20191119,노원구,0.012,0.022,0.3,0.004,26,11
20191119,도봉구,0.011,0.027,0.4,0.002,21,6
20191119,도산대로,0.031,0.017,0.6,0.002,,
20191119,동대문구,0.015,0.024,0.4,0.002,30,6
20191119,동작구,0.017,0.019,0.3,0.003,37,12
20191119,동작대로,0.032,0.017,0.3,0.007,25,5
20191119,마포구,0.021,0.017,0.4,0.003,31,7
20191119,마포아트센터,0.014,0.023,0.3,0.003,28,9
20191119,북한산,0.006,0.026,0.3,0.003,26,7
20191119,서대문구,0.014,0.021,0.7,0.004,32,6
20191119,서울숲,,0.022,0.1,0.004,28,8
20191119,서초구,0.022,0.026,0.2,0.005,30,6
20191119,성동구,0.018,0.022,0.3,0.003,27,10
20191119,성북구,0.014,0.022,0.9,0.003,33,6
20191119,세곡,0.019,0.017,0.4,0.004,27,7
20191119,송파구,0.022,0.018,0.4,0.003,27,5
20191119,시흥대로,0.029,0.017,0.4,0.004,27,10
20191119,신촌로,0.037,0.012,0.6,0.003,39,12
20191119,양천구,0.02,0.018,0.4,0.004,38,12
20191119,영등포구,0.02,0.017,0.3,0.004,26,10
20191119,영등포로,0.028,0.014,0.4,0.003,33,11
20191119,올림픽공원,0.012,0.021,0.4,0.002,30,9
20191119,용산구,0.021,0.018,0.3,0.003,23,7
20191119,은평구,0.015,0.025,0.7,0.005,33,10
20191119,자연사박물관,,,,,31,9
20191119,정릉로,0.074,0.009,0.3,0.004,34,12
20191119,종로,0.014,0.023,0.3,0.003,29,9
20191119,종로구,0.014,0.019,0.4,0.003,28,9
20191119,중구,0.016,0.023,0.3,0.003,26,10
20191119,중랑구,0.017,0.032,0.4,0.003,30,6
20191119,천호대로,0.026,0.017,0.4,0.003,41,10
20191119,한강대로,0.024,0.018,0.4,0.003,28,9
20191119,행주,0.014,0.023,0.5,0.004,33,9
20191119,화랑로,0.023,0.016,0.3,0.002,37,9
20191120,강남구,0.027,0.016,0.5,0.003,25,11
20191120,강남대로,0.049,0.008,0.6,0.003,,
20191120,강동구,0.033,0.012,0.5,0.003,35,16
20191120,강북구,0.016,0.019,0.4,0.003,23,11
20191120,강서구,0.027,0.016,0.4,0.005,27,12
20191120,공항대로,0.038,0.008,0.5,0.005,33,12
20191120,관악구,0.031,0.017,0.5,0.003,25,10
20191120,관악산,0.013,0.007,0.6,0.003,24,10
20191120,광진구,0.021,0.015,0.6,0.002,21,9
20191120,구로구,0.024,0.019,0.3,0.003,19,9
20191120,궁동,0.018,0.009,0.4,0.004,20,10
20191120,금천구,0.031,0.012,0.5,0.003,23,13
20191120,남산,0.018,0.018,0.6,0.004,23,10
20191120,노원구,0.021,0.017,0.5,0.005,21,12
20191120,도봉구,0.02,0.018,0.5,0.002,18,10
20191120,도산대로,0.036,0.015,0.7,0.003,,
20191120,동대문구,0.027,0.014,0.5,0.003,22,8
20191120,동작구,0.032,0.012,0.4,0.003,27,13
20191120,동작대로,0.044,0.009,0.5,0.007,20,7
20191120,마포구,0.032,0.011,0.5,0.003,26,9
20191120,마포아트센터,0.026,0.019,0.3,0.003,22,10
20191120,북한산,0.006,0.024,0.3,0.003,14,6
20191120,서대문구,0.023,0.015,1,0.006,22,8
20191120,서울숲,0.027,0.015,0.2,0.004,19,7
20191120,서초구,0.036,0.018,0.3,0.005,25,8
20191120,성동구,0.027,0.015,0.4,0.004,19,11
20191120,성북구,0.026,0.015,0.4,0.003,27,8
20191120,세곡,0.03,0.007,0.7,0.004,24,11
20191120,송파구,0.033,0.013,0.5,0.004,19,5
20191120,시흥대로,0.043,0.011,0.6,0.004,22,11
20191120,신촌로,0.043,0.01,0.6,0.004,28,13
20191120,양천구,0.029,0.013,0.5,0.005,30,13
20191120,영등포구,0.027,0.013,0.3,0.004,20,12
20191120,영등포로,0.034,0.013,0.5,0.004,26,13
20191120,올림픽공원,0.024,0.012,0.6,0.003,22,10
20191120,용산구,0.03,0.012,0.4,0.003,16,8
20191120,은평구,0.024,0.018,0.9,0.005,23,9
20191120,자연사박물관,,,,,22,9
20191120,정릉로,0.091,0.006,0.5,0.005,26,13
20191120,종로,0.025,0.015,0.4,0.003,26,9
20191120,종로구,0.024,0.014,0.5,0.003,20,11
20191120,중구,0.027,0.016,0.5,0.003,20,11
20191120,중랑구,0.029,0.012,0.5,0.003,22,8
20191120,천호대로,0.041,0.009,0.6,0.004,32,14
20191120,한강대로,0.033,0.013,0.5,0.004,20,10
20191120,행주,0.02,0.019,0.5,0.004,21,9
20191120,화랑로,0.03,0.011,0.5,0.003,30,11
20191121,강남구,0.042,0.003,0.6,0.003,42,18
20191121,강남대로,0.067,0.002,1,0.003,,
20191121,강동구,0.04,0.005,0.6,0.003,49,21
20191121,강북구,0.034,0.006,0.6,0.003,39,20
20191121,강서구,0.042,0.004,0.7,0.005,43,19
20191121,공항대로,0.047,0.003,0.7,0.005,49,18
20191121,관악구,0.052,0.003,0.9,0.004,38,17
20191121,관악산,0.009,0.012,0.5,0.003,37,15
20191121,광진구,0.031,0.004,0.6,0.002,31,14
20191121,구로구,0.037,0.008,0.5,0.004,38,16
20191121,궁동,0.028,0.005,0.4,0.004,36,18
20191121,금천구,0.046,0.004,0.7,0.004,33,18
20191121,남산,0.034,0.007,0.9,0.004,34,15
20191121,노원구,0.043,0.004,0.8,0.005,35,23
20191121,도봉구,0.034,0.005,0.8,0.002,39,21
20191121,도산대로,0.046,0.004,0.8,0.003,,
20191121,동대문구,0.037,0.005,0.7,0.003,40,19
20191121,동작구,0.051,0.004,0.7,0.004,43,21
20191121,동작대로,0.055,0.003,0.8,0.007,36,15
20191121,마포구,0.049,0.004,0.8,0.004,38,19
20191121,마포아트센터,0.047,0.007,0.5,0.003,36,17
20191121,북한산,0.017,0.014,0.4,0.003,29,14
20191121,서대문구,0.035,0.007,1.2,0.007,36,12
20191121,서울숲,0.034,0.004,0.4,0.004,36,15
20191121,서초구,0.053,0.009,0.5,0.005,42,16
20191121,성동구,0.04,0.005,0.6,0.005,34,18
20191121,성북구,0.043,0.004,0.6,0.003,46,19
20191121,세곡,0.034,0.004,1,0.005,37,15
20191121,송파구,0.045,0.003,0.7,0.004,33,12
20191121,시흥대로,0.065,0.003,1,0.005,37,18
20191121,신촌로,0.051,0.004,0.8,0.004,42,20
20191121,양천구,0.047,0.004,0.7,0.004,44,20
20191121,영등포구,0.039,0.006,0.5,0.004,31,17
20191121,영등포로,0.046,0.005,0.8,0.004,40,20
20191121,올림픽공원,0.031,0.004,0.8,0.002,38,16
20191121,용산구,0.043,0.004,0.6,0.003,26,15
20191121,은평구,0.042,0.006,1.1,0.005,36,15
20191121,자연사박물관,,,,,33,14
20191121,정릉로,0.115,0.003,0.7,0.005,45,25
20191121,종로,0.047,0.003,0.8,0.004,37,17
20191121,종로구,0.042,0.004,0.8,0.004,34,19
20191121,중구,0.045,0.004,0.8,0.004,32,19
20191121,중랑구,0.034,0.007,0.6,0.003,34,12
20191121,천호대로,0.043,0.003,0.7,0.003,45,18
20191121,한강대로,0.051,0.004,0.7,0.005,41,18
20191121,행주,0.038,0.004,0.8,0.004,48,17
20191121,화랑로,0.037,0.004,0.7,0.003,48,22
20191122,강남구,0.043,0.006,0.7,0.003,48,20
20191122,강남대로,0.065,0.004,0.8,0.003,,
20191122,강동구,0.045,0.008,0.7,0.003,57,26
20191122,강북구,0.034,0.01,0.7,0.003,44,22
20191122,강서구,0.048,0.006,0.9,0.005,55,26
20191122,공항대로,0.056,0.003,0.9,0.006,70,25
20191122,관악구,0.056,0.005,1,0.004,51,25
20191122,관악산,0.016,0.023,0.5,0.004,36,15
20191122,광진구,0.031,0.008,0.5,0.002,32,16
20191122,구로구,0.039,0.009,0.5,0.004,45,20
20191122,궁동,0.036,0.004,0.4,0.004,44,21
20191122,금천구,0.048,0.005,0.7,0.004,39,22
20191122,남산,0.026,0.016,0.8,0.004,40,16
20191122,노원구,0.048,0.008,0.9,0.006,39,24
20191122,도봉구,0.035,0.011,0.8,0.003,40,20
20191122,도산대로,0.049,0.002,0.9,0.003,,
20191122,동대문구,0.038,0.006,0.7,0.004,53,24
20191122,동작구,0.05,0.007,0.7,0.004,48,26
20191122,동작대로,0.06,0.005,0.9,0.007,48,22
20191122,마포구,0.048,0.007,0.8,0.004,45,22
20191122,마포아트센터,0.043,0.011,0.4,0.004,43,20
20191122,북한산,0.014,0.02,0.4,0.003,33,13
20191122,서대문구,0.029,0.016,0.9,0.006,37,12
20191122,서울숲,0.035,0.007,0.5,0.005,47,19
20191122,서초구,0.053,0.011,0.5,0.005,52,20
20191122,성동구,0.045,0.008,0.7,0.006,41,21
20191122,성북구,0.05,0.006,0.8,0.004,56,22
20191122,세곡,0.034,0.008,1,0.005,43,16
20191122,송파구,0.048,0.007,0.8,0.004,37,14
20191122,시흥대로,0.067,0.003,1.1,0.005,43,22
20191122,신촌로,0.048,0.007,0.8,0.004,50,24
20191122,양천구,0.053,0.004,0.8,0.005,58,27
20191122,영등포구,0.043,0.008,0.6,0.004,39,22
20191122,영등포로,0.05,0.004,0.9,0.004,53,27
20191122,올림픽공원,0.031,0.008,0.8,0.003,45,18
20191122,용산구,0.047,0.008,0.6,0.004,36,19
20191122,은평구,0.038,0.015,1,0.005,39,17
20191122,자연사박물관,,,,,38,17
20191122,정릉로,0.125,0.003,0.9,0.005,49,28
20191122,종로,0.05,0.004,0.9,0.004,47,21
20191122,종로구,0.044,0.007,0.9,0.004,40,21
20191122,중구,0.045,0.006,0.8,0.004,41,23
20191122,중랑구,0.038,0.01,0.6,0.003,46,16
20191122,천호대로,0.05,0.005,0.9,0.004,52,21
20191122,한강대로,0.047,0.006,0.7,0.005,45,20
20191122,행주,0.039,0.007,0.9,0.004,55,21
20191122,화랑로,0.041,0.005,0.8,0.003,60,26
20191123,강남구,0.047,0.005,0.6,0.004,40,16
20191123,강남대로,0.069,0.004,1.2,0.003,,
20191123,강동구,0.046,0.007,0.7,0.003,51,24
20191123,강북구,0.03,0.01,0.6,0.003,28,15
20191123,강서구,0.054,0.005,1,0.007,42,23
20191123,공항대로,0.058,0.003,0.9,0.007,62,24
20191123,관악구,0.055,0.005,0.8,0.004,39,19
20191123,관악산,0.015,0.023,0.4,0.004,22,12
20191123,광진구,0.033,0.005,0.5,0.002,26,15
20191123,구로구,0.04,0.008,0.5,0.003,33,17
20191123,궁동,0.041,0.004,0.4,0.003,34,19
20191123,금천구,0.051,0.004,0.8,0.004,30,19
20191123,남산,0.029,0.014,0.8,0.004,27,15
20191123,노원구,0.048,0.007,1,0.005,30,21
20191123,도봉구,0.039,0.008,0.9,0.003,27,16
20191123,도산대로,0.051,0.002,0.8,0.002,,
20191123,동대문구,0.051,0.006,1,0.004,40,20
20191123,동작구,0.051,0.007,0.7,0.004,37,21
20191123,동작대로,0.059,0.005,1,0.007,40,20
20191123,마포구,0.051,0.005,0.7,0.004,33,16
20191123,마포아트센터,0.042,0.009,0.4,0.004,30,16
20191123,북한산,0.014,0.018,0.4,0.003,19,7
20191123,서대문구,0.026,0.017,0.7,0.005,20,8
20191123,서울숲,0.039,0.005,0.7,0.005,41,18
20191123,서초구,0.056,0.009,0.5,0.005,41,16
20191123,성동구,0.049,0.006,0.8,0.005,34,17
20191123,성북구,0.05,0.006,0.9,0.003,42,17
20191123,세곡,0.033,0.009,1.2,0.005,37,15
20191123,송파구,0.052,0.005,0.9,0.004,35,14
20191123,시흥대로,0.066,0.002,1.1,0.005,36,20
20191123,신촌로,0.051,0.005,0.7,0.004,37,18
20191123,양천구,0.059,0.004,1,0.006,42,22
20191123,영등포구,0.045,0.007,0.7,0.003,27,18
20191123,영등포로,0.048,0.003,0.9,0.004,39,21
20191123,올림픽공원,0.032,0.005,0.8,0.002,,18
20191123,용산구,0.047,0.006,0.6,0.003,23,13
20191123,은평구,0.027,0.02,0.9,0.004,22,11
20191123,자연사박물관,,,,,23,14
20191123,정릉로,0.121,0.003,1.2,0.005,37,26
20191123,종로,0.052,0.004,1.1,0.004,35,19
20191123,종로구,0.049,0.006,1,0.004,33,19
20191123,중구,0.047,0.005,0.8,0.004,31,18
20191123,중랑구,0.038,0.01,0.6,0.003,33,12
20191123,천호대로,0.048,0.004,0.9,0.004,47,20
20191123,한강대로,0.049,0.005,0.6,0.004,31,15
20191123,행주,0.04,0.005,0.9,0.004,49,20
20191123,화랑로,0.039,0.005,0.8,0.003,44,21
20191124,강남구,0.038,0.005,0.7,0.005,35,19
20191124,강남대로,0.053,0.004,1,0.002,,
20191124,강동구,0.034,0.007,0.6,0.003,43,24
20191124,강북구,0.026,0.011,0.6,0.003,29,17
20191124,강서구,0.039,0.009,0.8,0.006,41,27
20191124,공항대로,0.037,0.006,0.8,0.006,40,22
20191124,관악구,0.042,0.009,0.8,0.004,35,20
20191124,관악산,0.014,0.037,0.5,0.005,23,13
20191124,광진구,0.028,0.005,0.7,0.002,27,19
20191124,구로구,0.03,0.013,0.5,0.003,33,19
20191124,궁동,0.027,0.008,0.4,0.003,28,20
20191124,금천구,0.036,0.009,0.6,0.004,24,18
20191124,남산,0.023,0.014,0.9,0.003,29,15
20191124,노원구,0.036,0.007,0.8,0.005,26,20
20191124,도봉구,0.03,0.009,0.7,0.003,26,15
20191124,도산대로,0.039,0.001,0.8,0.002,,
20191124,동대문구,0.039,0.006,0.8,0.003,35,19
20191124,동작구,0.041,0.008,0.7,0.004,34,22
20191124,동작대로,0.046,0.006,0.9,0.006,31,22
20191124,마포구,0.047,0.005,0.8,0.004,34,21
20191124,마포아트센터,0.039,0.008,0.5,0.004,32,20
20191124,북한산,0.015,0.016,0.5,0.003,23,11
20191124,서대문구,0.032,0.007,1,0.005,23,13
20191124,서울숲,0.03,0.005,0.7,0.005,33,19
20191124,서초구,0.045,0.01,0.6,0.004,38,20
20191124,성동구,0.039,0.006,0.7,0.004,30,19
20191124,성북구,0.037,0.008,0.7,0.003,35,19
20191124,세곡,0.027,0.006,1,0.004,25,15
20191124,송파구,0.041,0.005,0.8,0.004,27,15
20191124,시흥대로,0.047,0.008,0.9,0.004,29,19
20191124,신촌로,0.047,0.004,0.9,0.004,37,23
20191124,양천구,0.043,0.008,0.8,0.006,43,25
20191124,영등포구,0.038,0.009,0.8,0.003,29,22
20191124,영등포로,0.039,0.005,0.9,0.004,41,27
20191124,올림픽공원,0.026,0.005,0.8,0.003,3,18
20191124,용산구,0.042,0.005,0.7,0.003,29,19
20191124,은평구,0.034,0.01,1.1,0.005,25,17
20191124,자연사박물관,,,,,26,16
20191124,정릉로,0.076,0.004,0.9,0.004,32,28
20191124,종로,0.038,0.006,0.8,0.004,32,20
20191124,종로구,0.038,0.006,0.8,0.004,32,20
20191124,중구,0.038,0.006,0.8,0.004,29,20
20191124,중랑구,0.034,0.007,0.7,0.003,31,15
20191124,천호대로,0.038,0.003,0.8,0.003,38,21
20191124,한강대로,0.041,0.006,0.7,0.004,31,19
20191124,행주,0.032,0.007,1.1,0.004,46,23
20191124,화랑로,0.031,0.006,0.6,0.002,34,19
20191125,강남구,0.023,0.012,0.5,0.003,30,14
20191125,강남대로,0.053,0.006,0.8,0.003,,
20191125,강동구,0.024,0.012,0.5,0.003,36,19
20191125,강북구,0.012,0.018,0.4,0.002,27,17
20191125,강서구,0.021,0.014,0.4,0.004,32,16
20191125,공항대로,0.027,0.011,0.4,0.005,31,14
